gender,age,gross_income,segment,num_credit_cards,tiprel_1mes,ind_actividad_cliente,num_Products,num_loans,duration
F,24 years,$ 93568.23,College_Graduated,0,I,0,1,0,1879
F,42 years,$ 53779.02,Individuals,0,A,1,1,0,1608
F,48 years,$ 144974.88,Individuals,0,A,1,3,0,5522
F,24 years,$ 1305868.77,College_Graduated,0,I,0,0,0,1025
M,23 years,$ 100336.2,College_Graduated,0,I,0,1,0,1868
M,58 years,$ 91635.12,Individuals,0,I,0,1,0,5402
M,33 years,$ 175042.2,Individuals,0,I,0,2,0,4044
F,51 years,$ 132051.6,Individuals,0,I,0,1,0,5651
F,20 years,$ 116942.43,College_Graduated,0,A,1,1,0,423
F,43 years,$ 72321.99,Individuals,1,A,1,6,0,4090
M,68 years,$ 117774.0,Individuals,0,I,0,0,0,5869
M,24 years,$ 135029.13,College_Graduated,0,I,0,1,0,1774
F,52 years,$ 81549.51,Individuals,0,I,1,2,0,4526
M,40 years,$ 183383.7,Individuals,0,A,1,3,0,4465
M,38 years,$ 197798.37,Individuals,0,I,0,1,0,4307
M,26 years,$ 38902.74,College_Graduated,0,A,1,1,0,1822
M,60 years,$ 273269.76,Individuals,0,I,0,1,0,5634
M,43 years,$ 227581.17,Individuals,1,A,1,5,0,5795
F,55 years,$ 49460.52,Individuals,0,I,0,0,0,6152
F,27 years,$ 116287.56,College_Graduated,0,I,0,1,0,1069
M,45 years,$ 126788.79,Individuals,0,A,1,2,0,4149
F,60 years,$ 97876.08,Individuals,0,A,0,0,0,4909
F,40 years,$ 22415.94,Individuals,0,A,1,2,0,5357
M,47 years,$ 32701.17,Individuals,0,A,1,1,0,2965
F,33 years,$ 138703.89,Individuals,0,A,1,3,0,1446
M,57 years,$ 120954.42,Individuals,0,A,0,2,0,5115
F,43 years,$ 178995.39,Individuals,0,A,1,4,0,5532
F,40 years,$ 62680.74,Individuals,1,A,1,7,0,2370
F,36 years,$ 158670.3,Individuals,1,A,1,4,0,4014
F,40 years,$ 47724.75,Individuals,0,A,1,4,0,1762
F,51 years,$ 158359.83,Individuals,1,A,1,5,0,6624
M,24 years,$ 86250.42,College_Graduated,0,I,0,1,0,1535
F,21 years,$ 91344.39,College_Graduated,0,I,0,0,0,776
F,33 years,$ 197859.24,Individuals,1,A,1,3,0,1441
F,48 years,$ 98131.41,Individuals,0,A,1,3,0,4799
M,47 years,$ 107053.92,Individuals,0,A,1,2,0,402
F,26 years,$ 30732.0,College_Graduated,0,I,0,1,0,1511
M,27 years,$ 64096.02,College_Graduated,0,I,0,1,0,1374
F,40 years,$ 182586.45,Individuals,0,I,0,0,0,3265
M,53 years,$ 121154.64,Individuals,0,A,1,3,0,3654
M,24 years,$ 237912.09,College_Graduated,0,I,0,1,0,1126
F,42 years,$ 154762.98,Individuals,0,A,0,1,0,5239
F,63 years,$ 96102.21,Individuals,0,A,1,2,0,1117
M,44 years,$ 185601.54,Individuals,0,A,1,1,0,1811
M,20 years,$ 57824.25,College_Graduated,0,I,0,1,0,381
F,24 years,$ 124905.06,College_Graduated,0,I,0,1,0,1014
M,53 years,$ 114181.65,Individuals,0,I,1,1,0,2920
F,87 years,$ 54063.75,Individuals,0,I,0,0,0,5352
F,39 years,$ 29278.2,Individuals,1,A,1,8,0,5676
F,79 years,$ 85505.16,Individuals,0,A,1,2,0,5190
F,49 years,$ 269658.54,Individuals,0,I,0,1,0,3565
M,66 years,$ 202049.91,Individuals,0,I,0,0,0,5885
M,24 years,$ 86667.87,College_Graduated,0,I,0,1,0,1402
F,39 years,$ 103934.22,Individuals,0,A,1,8,0,4538
F,21 years,$ 261732.69,College_Graduated,0,I,0,1,0,1026
F,29 years,$ 140479.35,College_Graduated,0,I,0,1,0,1801
F,77 years,$ 415320.57,Individuals,0,A,1,1,0,5368
M,38 years,$ 174723.72,Individuals,0,A,1,1,0,3504
M,84 years,$ 129438.12,VIP,0,A,1,2,0,4063
M,24 years,$ 28653.9,College_Graduated,0,I,0,1,0,1503
F,56 years,$ 102385.23,Individuals,1,A,1,8,0,5981
F,50 years,$ 70574.88,Individuals,0,A,1,4,0,6618
F,20 years,$ 93709.23,College_Graduated,0,I,1,1,0,368
M,27 years,$ 38367.96,College_Graduated,0,I,0,1,0,1819
F,54 years,$ 168514.83,Individuals,0,I,0,0,0,4554
F,58 years,$ 73150.74,Individuals,0,A,1,2,0,3542
M,25 years,$ 78613.83,College_Graduated,0,I,0,1,0,1795
F,69 years,$ 199029.78,Individuals,1,A,1,1,0,6505
F,37 years,$ 134009.91,Individuals,0,A,1,2,0,3218
F,23 years,$ 39263.16,College_Graduated,0,A,1,2,0,1500
M,23 years,$ 214085.76,College_Graduated,0,I,0,1,0,1460
M,26 years,$ 68368.56,College_Graduated,0,I,0,1,0,1413
M,73 years,$ 86266.89,Individuals,0,I,0,0,0,5316
F,55 years,$ 74970.69,Individuals,0,A,1,4,0,3936
F,82 years,$ 48149.43,Individuals,0,I,0,1,0,5192
F,64 years,$ 70155.03,Individuals,0,I,0,0,0,1035
F,24 years,$ 228112.65,College_Graduated,0,I,0,1,0,1747
M,23 years,$ 50518.2,College_Graduated,0,I,0,1,0,1110
F,38 years,$ 108689.1,Individuals,0,I,1,1,0,2872
M,24 years,$ 57502.83,College_Graduated,0,I,0,1,0,797
M,74 years,$ 319183.35,Individuals,0,A,1,2,0,6015
F,62 years,$ 244266.78,Individuals,0,A,1,2,0,5669
F,23 years,$ 39363.33,College_Graduated,0,I,0,1,0,1455
M,19 years,$ 76521.09,Individuals,0,A,0,1,0,412
M,22 years,$ 58598.4,College_Graduated,0,A,1,1,0,1153
M,69 years,$ 210088.05,Individuals,0,I,0,0,0,3471
F,21 years,$ 87868.41,College_Graduated,0,I,0,0,0,703
F,49 years,$ 109176.69,Individuals,0,I,0,0,0,3368
F,36 years,$ 68579.49,Individuals,0,A,1,1,0,3720
F,20 years,$ 150333.84,College_Graduated,0,A,1,1,0,374
M,20 years,$ 78087.54,College_Graduated,0,I,0,1,0,695
F,32 years,$ 81513.36,College_Graduated,0,A,1,1,0,781
M,25 years,$ 160563.33,College_Graduated,0,I,0,1,0,1080
F,21 years,$ 203139.48,College_Graduated,0,I,0,1,0,676
F,41 years,$ 103905.24,Individuals,0,A,1,1,0,1270
F,22 years,$ 158794.86,College_Graduated,0,I,0,1,0,1144
M,37 years,$ 68304.15,Individuals,0,I,0,1,0,4726
F,42 years,$ 108111.96,VIP,1,A,1,6,0,5932
F,46 years,$ 101832.33,VIP,1,A,1,6,0,5420
M,20 years,$ 66872.67,College_Graduated,0,A,1,1,0,376
F,22 years,$ 101220.87,College_Graduated,0,I,0,1,0,1131
M,40 years,$ 59795.88,Individuals,0,A,1,2,0,5438
F,32 years,$ 66137.73,College_Graduated,0,I,0,1,0,1388
M,42 years,$ 97900.38,Individuals,0,I,1,2,0,5645
M,22 years,$ 40087.14,College_Graduated,0,I,0,1,0,1144
F,20 years,$ 118580.88,College_Graduated,0,I,0,1,0,425
M,32 years,$ 30433.95,College_Graduated,0,I,0,1,0,1538
M,37 years,$ 59654.22,Individuals,0,A,1,2,0,4990
F,49 years,$ 147440.76,Individuals,0,I,0,0,0,6425
M,91 years,$ 118169.25,Individuals,0,I,0,1,0,4366
F,82 years,$ 416719.71,Individuals,0,A,1,2,0,5358
F,27 years,$ 120888.87,College_Graduated,0,I,1,1,0,600
F,32 years,$ 77358.9,Individuals,0,I,0,1,0,628
M,20 years,$ 85686.24,College_Graduated,0,A,1,1,0,649
M,23 years,$ 78247.77,College_Graduated,0,I,0,0,0,1427
F,32 years,$ 51084.18,College_Graduated,0,I,0,1,0,1740
F,21 years,$ 104076.36,College_Graduated,0,I,0,1,0,732
F,34 years,$ 76274.79,Individuals,0,A,1,1,0,950
M,40 years,$ 169610.22,Individuals,0,A,1,2,0,3141
F,41 years,$ 49445.88,Individuals,0,A,1,1,0,804
F,60 years,$ 70177.62,Individuals,0,A,1,7,0,2608
F,51 years,$ 112578.33,Individuals,0,A,1,6,0,5889
F,24 years,$ 122224.02,College_Graduated,0,I,0,1,0,1775
F,24 years,$ 110254.35,College_Graduated,0,I,0,0,0,1003
F,51 years,$ 67732.95,Individuals,0,I,0,1,0,6058
F,55 years,$ 119708.4,Individuals,0,I,0,0,0,3343
F,36 years,$ 64041.87,VIP,0,A,1,1,0,4035
F,25 years,$ 50800.11,College_Graduated,0,I,0,1,0,1517
M,44 years,$ 104352.63,Individuals,0,A,1,2,0,4448
F,43 years,$ 75517.2,Individuals,0,I,0,2,0,3712
M,30 years,$ 93769.38,College_Graduated,0,A,1,2,0,795
F,55 years,$ 59028.18,Individuals,0,A,1,2,0,5683
F,39 years,$ 91118.43,Individuals,0,A,0,1,0,3903
F,28 years,$ 56356.95,College_Graduated,0,A,1,1,0,1735
M,50 years,$ 136899.36,Individuals,0,A,1,3,0,6757
F,62 years,$ 68305.83,Individuals,0,I,0,0,0,2102
F,36 years,$ 49185.24,Individuals,0,I,0,0,0,881
M,23 years,$ 94427.79,College_Graduated,0,A,1,2,0,1509
F,44 years,$ 181903.89,Individuals,0,I,1,1,0,4044
M,39 years,$ 118658.82,Individuals,0,A,1,3,0,3147
F,31 years,$ 76366.62,College_Graduated,0,A,1,1,0,1125
F,39 years,$ 126453.87,Individuals,0,A,1,2,0,3603
M,21 years,$ 59403.21,College_Graduated,0,I,0,0,0,724
F,40 years,$ 58868.28,VIP,0,A,1,3,0,1299
M,22 years,$ 149892.48,College_Graduated,0,I,0,1,0,712
F,39 years,$ 56126.85,Individuals,0,A,1,1,0,1459
M,41 years,$ 142882.89,Individuals,0,I,0,0,0,2864
M,53 years,$ 130835.64,VIP,1,A,1,8,0,7454
M,21 years,$ 53537.94,College_Graduated,0,A,1,1,0,396
F,34 years,$ 290066.31,Individuals,0,A,1,3,0,1921
M,45 years,$ 70549.35,Individuals,0,A,1,2,0,5304
M,46 years,$ 109981.53,Individuals,0,I,0,1,0,6841
M,36 years,$ 142175.1,Individuals,0,A,1,1,0,685
F,87 years,$ 63047.1,Individuals,0,I,0,1,0,5547
F,63 years,$ 54102.09,Individuals,1,A,1,4,0,5710
F,50 years,$ 179052.0,Individuals,1,A,1,7,0,6817
F,41 years,$ 200103.54,Individuals,0,I,0,1,0,5115
M,20 years,$ 81217.92,College_Graduated,0,A,1,1,0,716
F,45 years,$ 69065.49,Individuals,0,A,1,2,0,2351
F,48 years,$ 63744.96,Individuals,0,A,1,1,0,4842
F,33 years,$ 42264.45,Individuals,0,A,1,1,0,514
M,22 years,$ 107047.92,College_Graduated,0,I,0,1,0,1053
F,24 years,$ 57791.82,College_Graduated,0,I,0,1,0,1507
F,31 years,$ 97444.41,College_Graduated,0,A,1,1,0,1448
M,102 years,$ 201129.69,Individuals,0,A,0,0,0,6197
F,37 years,$ 51618.0,Individuals,0,A,1,2,0,5337
F,64 years,$ 228253.65,Individuals,0,I,0,0,0,2330
F,42 years,$ 69386.52,Individuals,0,I,0,0,0,4300
M,53 years,$ 69166.65,Individuals,0,A,1,1,0,2374
M,63 years,$ 134639.76,Individuals,0,I,0,1,0,6326
M,22 years,$ 56060.43,College_Graduated,0,I,0,1,0,789
F,59 years,$ 74648.55,Individuals,0,I,1,2,0,2886
F,29 years,$ 187437.18,College_Graduated,0,I,0,1,0,1770
F,41 years,$ 85898.1,Individuals,0,A,1,1,0,657
F,47 years,$ 187960.95,Individuals,1,A,1,3,0,6871
F,52 years,$ 88158.36,Individuals,0,A,0,1,0,6176
F,38 years,$ 22872.09,Individuals,0,A,1,3,0,1427
M,42 years,$ 94535.46,Individuals,0,I,0,1,0,1097
M,50 years,$ 144593.49,Individuals,0,I,0,1,0,3735
M,25 years,$ 62373.03,College_Graduated,0,I,0,1,0,1388
M,47 years,$ 89061.36,Individuals,0,A,1,1,0,1241
M,25 years,$ 36714.84,College_Graduated,0,I,0,1,0,1503
F,28 years,$ 49586.55,College_Graduated,0,I,0,1,0,1801
F,55 years,$ 135602.01,VIP,0,A,1,6,0,4638
F,24 years,$ 100098.66,College_Graduated,0,I,0,1,0,1522
F,46 years,$ 359487.9,VIP,1,A,1,3,0,971
M,49 years,$ 45653.16,Individuals,0,I,0,1,0,6519
M,51 years,$ 189455.16,Individuals,0,A,1,5,0,404
M,65 years,$ 134080.74,VIP,0,A,1,4,0,3953
F,26 years,$ 73427.79,College_Graduated,0,A,1,1,0,1507
M,22 years,$ 88099.8,College_Graduated,0,I,0,1,0,1081
M,25 years,$ 43501.8,College_Graduated,0,I,0,1,0,1069
M,24 years,$ 121039.44,College_Graduated,0,I,0,1,0,1454
F,26 years,$ 108796.98,College_Graduated,0,A,1,1,0,1792
M,24 years,$ 26580.12,College_Graduated,0,I,0,1,0,1448
F,20 years,$ 163357.47,College_Graduated,0,A,1,1,0,422
M,45 years,$ 224532.69,Individuals,0,A,0,1,0,7227
F,38 years,$ 186587.07,Individuals,0,A,1,6,0,4982
F,41 years,$ 277238.19,VIP,0,A,1,1,0,4500
M,24 years,$ 59215.56,College_Graduated,0,I,0,1,0,1446
M,25 years,$ 129016.41,College_Graduated,0,A,1,1,0,727
M,10 years,$ 105110.73,Individuals,0,A,1,1,0,3394
M,43 years,$ 68744.73,Individuals,0,A,1,4,0,1095
M,45 years,$ 76479.9,Individuals,0,A,1,1,0,1574
M,47 years,$ 52132.35,Individuals,0,I,0,0,0,1369
M,24 years,$ 71623.05,College_Graduated,0,I,0,0,0,1864
F,45 years,$ 125597.88,Individuals,0,I,0,2,0,5479
F,21 years,$ 103694.76,College_Graduated,0,I,0,1,0,716
M,44 years,$ 177644.88,Individuals,0,I,0,1,0,5328
F,48 years,$ 117639.66,Individuals,0,A,1,3,0,1747
F,43 years,$ 82264.74,Individuals,0,I,0,0,0,3976
F,23 years,$ 85225.14,College_Graduated,0,I,0,1,0,1782
M,47 years,$ 58172.46,Individuals,0,A,1,1,0,597
F,29 years,$ 87381.69,College_Graduated,0,I,0,0,0,1013
F,36 years,$ 34010.85,Individuals,0,I,0,0,0,983
F,22 years,$ 182076.36,College_Graduated,0,I,0,1,0,727
F,49 years,$ 162235.47,VIP,0,A,1,3,0,5631
F,56 years,$ 85750.26,VIP,0,A,1,9,0,5659
F,22 years,$ 48310.86,College_Graduated,0,I,0,1,0,1146
F,22 years,$ 118511.88,College_Graduated,0,A,1,2,0,3752
F,45 years,$ 185481.93,Individuals,0,A,1,2,0,578
F,27 years,$ 230078.1,Individuals,0,A,1,1,0,1192
M,62 years,$ 136331.61,Individuals,0,I,0,1,0,2791
F,22 years,$ 96190.98,College_Graduated,0,I,0,1,0,1392
M,66 years,$ 249171.0,VIP,0,A,1,3,0,1586
F,37 years,$ 81995.52,Individuals,0,A,1,2,0,1158
M,20 years,$ 115504.77,College_Graduated,0,A,1,1,0,725
M,36 years,$ 85245.06,Individuals,0,A,1,2,0,809
F,23 years,$ 20764.02,College_Graduated,0,I,0,0,0,667
F,61 years,$ 200469.84,VIP,0,A,1,8,0,5661
M,48 years,$ 214814.07,Individuals,0,I,0,0,0,2125
F,60 years,$ 66834.66,Individuals,0,A,1,2,0,4101
M,63 years,$ 117857.28,Individuals,0,I,0,0,0,2237
F,53 years,$ 85436.25,VIP,1,A,1,3,0,3174
F,55 years,$ 331918.08,Individuals,0,I,0,1,0,6533
M,24 years,$ 33941.52,College_Graduated,0,I,0,1,0,1522
M,30 years,$ 68088.39,College_Graduated,0,A,1,2,0,1349
M,59 years,$ 1275190.65,VIP,1,A,1,12,0,7186
M,42 years,$ 53663.13,Individuals,0,I,0,1,0,2877
F,42 years,$ 30981.33,Individuals,0,A,1,3,0,5349
M,24 years,$ 75640.71,College_Graduated,0,I,0,2,0,1811
F,21 years,$ 15315.57,College_Graduated,0,A,0,1,0,782
F,53 years,$ 95259.3,Individuals,0,I,0,2,0,3860
F,24 years,$ 173245.44,College_Graduated,0,I,0,1,0,1438
F,47 years,$ 103126.8,Individuals,0,A,1,4,0,3973
F,51 years,$ 98241.72,Individuals,0,A,1,3,0,2405
F,29 years,$ 48054.27,College_Graduated,0,I,0,1,0,1398
M,22 years,$ 97700.49,College_Graduated,0,I,0,1,0,1151
F,50 years,$ 48414.33,Individuals,0,I,0,0,0,580
F,27 years,$ 21327.27,College_Graduated,0,A,1,1,0,783
F,23 years,$ 119941.38,College_Graduated,0,I,1,1,0,1460
M,57 years,$ 132555.21,VIP,0,A,1,2,0,3245
F,66 years,$ 437348.46,Individuals,0,I,0,1,0,3681
F,37 years,$ 58907.31,Individuals,0,A,1,2,0,814
F,25 years,$ 80892.51,College_Graduated,0,I,0,1,0,1872
M,43 years,$ 155626.11,Individuals,0,A,1,5,0,5735
F,48 years,$ 228135.69,Individuals,0,A,1,5,0,6814
F,61 years,$ 70980.96,Individuals,0,A,1,1,0,1132
M,45 years,$ 137808.03,Individuals,1,A,1,6,0,2498
M,51 years,$ 200358.3,VIP,0,A,1,4,0,6282
M,46 years,$ 105309.6,Individuals,0,A,1,1,0,908
F,47 years,$ 91727.43,Individuals,0,I,0,0,0,5532
M,67 years,$ 172575.99,Individuals,0,A,1,1,0,4521
M,53 years,$ 236825.13,Individuals,0,A,1,2,0,740
M,86 years,$ 150514.44,Individuals,0,I,0,0,0,1426
M,24 years,$ 164949.9,College_Graduated,0,I,0,0,0,412
M,80 years,$ 67749.51,VIP,0,A,1,2,0,6690
F,25 years,$ 55307.07,Individuals,0,I,0,0,0,1063
F,38 years,$ 88944.33,Individuals,0,A,1,1,0,5165
F,38 years,$ 181042.2,Individuals,0,A,1,4,0,1392
M,23 years,$ 183046.5,College_Graduated,0,I,0,1,0,1396
F,22 years,$ 167962.08,College_Graduated,0,I,0,1,0,1038
F,83 years,$ 76385.67,Individuals,0,A,1,2,0,5766
F,53 years,$ 136021.23,Individuals,0,I,0,2,0,5546
F,39 years,$ 578157.12,Individuals,0,A,1,2,0,2692
F,48 years,$ 96378.54,Individuals,0,I,0,0,0,4686
F,41 years,$ 107886.42,Individuals,0,I,1,1,0,5282
M,51 years,$ 149437.11,Individuals,0,I,0,0,0,3177
F,60 years,$ 111631.02,VIP,0,A,1,3,0,3264
F,34 years,$ 63141.75,Individuals,0,I,0,0,0,559
M,28 years,$ 77050.32,College_Graduated,0,I,0,1,0,1398
M,24 years,$ 74301.57,College_Graduated,0,I,0,1,0,1825
F,42 years,$ 186076.29,Individuals,0,A,1,3,0,4478
M,22 years,$ 33449.04,College_Graduated,0,I,0,1,0,790
F,21 years,$ 293096.22,College_Graduated,0,I,0,1,0,783
M,23 years,$ 42692.64,College_Graduated,0,I,0,1,0,1790
F,37 years,$ 39631.77,Individuals,0,A,1,2,0,1091
F,21 years,$ 130895.31,College_Graduated,0,I,0,1,0,408
F,39 years,$ 64332.45,Individuals,0,A,1,1,0,473
F,25 years,$ 52152.09,College_Graduated,0,I,0,1,0,783
F,55 years,$ 64583.34,Individuals,0,I,0,1,0,6355
F,64 years,$ 174892.44,Individuals,0,A,1,2,0,5833
F,38 years,$ 93924.57,Individuals,0,A,1,2,0,4618
F,84 years,$ 155593.89,Individuals,0,I,1,2,0,5654
F,37 years,$ 61678.83,Individuals,0,I,0,0,0,4317
F,22 years,$ 83228.34,College_Graduated,0,A,1,1,0,1143
M,25 years,$ 163884.6,College_Graduated,0,I,0,1,0,1446
F,50 years,$ 183036.72,Individuals,0,A,1,2,0,6296
F,34 years,$ 84625.05,Individuals,0,A,1,1,0,969
M,40 years,$ 130473.66,Individuals,0,I,0,0,0,5743
M,69 years,$ 69465.63,Individuals,0,I,0,1,0,3805
M,21 years,$ 61842.69,College_Graduated,0,I,0,1,0,773
F,80 years,$ 192904.59,Individuals,0,I,0,2,0,5990
M,41 years,$ 158849.58,Individuals,0,A,1,1,0,2908
M,21 years,$ 48947.37,College_Graduated,0,A,1,1,0,775
F,44 years,$ 32910.81,Individuals,0,A,1,1,0,4636
F,60 years,$ 121275.18,Individuals,0,A,1,1,0,4317
F,37 years,$ 33972.72,Individuals,0,A,1,2,0,4077
F,77 years,$ 51328.92,Individuals,0,A,0,1,0,6073
F,47 years,$ 95618.4,Individuals,0,A,1,1,0,3534
M,33 years,$ 195271.14,College_Graduated,0,A,1,2,0,2484
F,25 years,$ 189914.64,College_Graduated,0,I,0,0,0,779
M,24 years,$ 53550.69,College_Graduated,0,I,0,1,0,1452
M,25 years,$ 65767.29,College_Graduated,0,I,0,1,0,1445
F,35 years,$ 53608.14,Individuals,0,A,1,2,0,923
M,63 years,$ 118384.95,Individuals,0,I,0,1,0,2651
M,28 years,$ 87748.2,College_Graduated,0,A,0,0,0,1439
F,27 years,$ 137742.36,Individuals,0,I,0,1,0,2900
M,40 years,$ 236196.9,Individuals,0,A,1,5,0,3126
F,51 years,$ 128660.46,Individuals,0,A,0,1,0,7565
F,25 years,$ 110094.21,College_Graduated,0,I,1,1,0,1083
M,77 years,$ 134331.93,Individuals,0,A,1,1,0,2677
M,24 years,$ 131195.28,Individuals,0,A,1,4,0,772
F,61 years,$ 275908.32,Individuals,0,A,1,4,0,4863
F,45 years,$ 82276.26,Individuals,0,I,0,1,0,3841
F,28 years,$ 49366.71,Individuals,0,A,1,4,0,440
F,56 years,$ 86045.82,Individuals,0,I,1,2,0,5498
M,56 years,$ 124422.3,VIP,0,A,1,4,0,3518
F,40 years,$ 158686.47,Individuals,0,A,1,1,0,685
M,54 years,$ 214681.17,Individuals,1,A,1,4,0,2890
F,39 years,$ 116789.73,Individuals,0,A,1,2,0,3983
M,38 years,$ 51539.52,Individuals,0,A,1,2,0,1630
M,51 years,$ 165898.26,Individuals,0,I,0,0,0,5742
F,37 years,$ 87076.86,Individuals,0,I,0,1,0,3149
F,76 years,$ 222760.11,Individuals,0,A,1,4,0,6401
F,52 years,$ 164251.68,Individuals,0,I,0,1,0,5900
F,50 years,$ 80969.76,Individuals,0,I,0,0,0,3875
M,62 years,$ 315146.46,Individuals,0,I,0,0,0,3651
M,22 years,$ 54379.86,College_Graduated,0,I,0,1,0,731
F,46 years,$ 175889.88,Individuals,0,I,0,1,0,4010
M,74 years,$ 94432.95,Individuals,0,I,0,1,0,683
F,57 years,$ 98594.85,Individuals,1,A,1,4,0,7597
M,24 years,$ 125405.64,College_Graduated,0,I,0,1,0,1416
M,40 years,$ 42641.79,Individuals,0,A,1,1,0,3637
F,45 years,$ 91377.69,Individuals,0,A,1,2,0,4136
M,23 years,$ 300597.69,College_Graduated,0,I,0,0,0,697
M,35 years,$ 61748.28,Individuals,0,A,1,1,0,1418
M,73 years,$ 73172.97,Individuals,0,A,1,2,0,5706
M,22 years,$ 108433.89,College_Graduated,0,I,0,1,0,1153
F,24 years,$ 85715.79,College_Graduated,0,A,0,1,0,716
F,29 years,$ 112830.48,College_Graduated,0,I,0,1,0,1455
M,22 years,$ 122448.75,Individuals,0,A,1,1,0,1203
F,70 years,$ 81909.36,Individuals,0,I,0,1,0,3509
F,24 years,$ 92465.01,College_Graduated,0,I,1,1,0,1899
F,49 years,$ 153341.76,Individuals,0,A,1,3,0,5422
F,63 years,$ 84190.83,Individuals,0,A,1,4,0,2909
F,71 years,$ 139898.1,Individuals,0,A,0,1,0,4307
F,42 years,$ 124575.81,Individuals,0,A,0,1,0,4716
F,33 years,$ 57780.66,College_Graduated,0,I,0,1,0,705
F,64 years,$ 164552.25,Individuals,0,I,0,0,0,6563
F,41 years,$ 201205.26,Individuals,0,A,1,4,0,4303
M,21 years,$ 68074.86,College_Graduated,0,I,0,1,0,685
M,28 years,$ 43822.2,Individuals,0,A,1,1,0,712
M,24 years,$ 38517.54,College_Graduated,0,I,0,1,0,710
F,32 years,$ 50822.01,College_Graduated,0,I,0,1,0,691
M,21 years,$ 234581.82,College_Graduated,0,A,1,0,0,775
F,27 years,$ 88349.28,College_Graduated,0,I,0,1,0,1888
M,46 years,$ 340181.25,Individuals,0,I,0,1,0,5492
M,56 years,$ 160155.9,Individuals,0,A,1,3,0,4035
M,37 years,$ 109132.89,Individuals,0,A,1,2,0,1203
M,52 years,$ 128456.25,Individuals,0,A,1,1,0,3898
F,68 years,$ 87912.87,Individuals,0,I,0,2,0,4666
F,52 years,$ 145181.61,Individuals,0,A,1,1,0,5554
M,31 years,$ 106258.23,College_Graduated,0,I,0,1,0,1404
F,23 years,$ 61639.11,College_Graduated,0,I,0,0,0,1509
M,25 years,$ 68737.2,College_Graduated,0,I,0,1,0,1459
F,49 years,$ 396831.93,Individuals,0,A,1,5,1,5190
M,28 years,$ 110320.05,College_Graduated,0,I,0,1,0,1738
F,61 years,$ 92018.55,Individuals,0,I,0,0,0,1472
M,36 years,$ 241755.39,Individuals,0,A,1,2,0,1430
M,56 years,$ 99311.34,Individuals,0,I,0,0,0,2119
F,48 years,$ 124550.79,Individuals,1,A,1,5,0,3935
M,23 years,$ 111459.75,College_Graduated,0,A,1,1,0,1512
F,56 years,$ 125183.55,Individuals,0,A,1,2,0,5560
M,47 years,$ 91008.57,Individuals,0,I,0,1,0,2799
M,60 years,$ 130958.07,Individuals,0,A,1,2,0,1733
F,31 years,$ 229431.57,College_Graduated,0,A,1,2,0,3064
F,30 years,$ 117718.2,College_Graduated,0,A,1,2,0,3853
F,48 years,$ 196346.13,Individuals,0,A,1,2,0,6092
F,21 years,$ 91545.51,College_Graduated,0,A,1,1,0,725
M,41 years,$ 168899.1,Individuals,1,A,1,5,0,3273
F,49 years,$ 95413.11,Individuals,1,A,1,5,0,6544
F,54 years,$ 70371.84,Individuals,0,A,1,1,0,773
M,36 years,$ 209990.94,Individuals,0,A,1,2,0,5624
F,25 years,$ 76925.46,College_Graduated,0,I,0,1,0,1133
F,36 years,$ 411879.78,Individuals,0,I,0,1,0,4310
F,51 years,$ 86768.01,Individuals,0,I,0,1,0,7053
F,73 years,$ 53463.27,Individuals,0,I,0,1,0,3835
M,28 years,$ 459917.76,College_Graduated,0,I,0,1,0,1738
F,65 years,$ 126401.34,Individuals,0,I,1,2,0,655
F,20 years,$ 205956.69,College_Graduated,0,I,0,1,0,369
F,80 years,$ 83865.69,Individuals,0,I,0,0,0,4161
F,50 years,$ 208407.33,Individuals,0,I,0,0,0,5659
F,62 years,$ 470715.54,Individuals,1,A,1,2,0,7674
M,46 years,$ 287542.08,Individuals,0,I,0,0,0,7387
F,45 years,$ 68171.58,Individuals,0,I,0,0,0,5963
M,56 years,$ 166111.17,Individuals,0,A,0,2,0,5742
F,50 years,$ 293974.29,Individuals,0,A,1,2,0,1243
F,51 years,$ 265704.96,VIP,1,A,1,8,0,6485
F,23 years,$ 55285.92,College_Graduated,0,A,1,1,0,1446
M,22 years,$ 156431.25,College_Graduated,0,A,1,1,0,1514
M,87 years,$ 146478.84,Individuals,0,A,1,1,0,1081
M,78 years,$ 130959.96,Individuals,0,A,1,2,0,3782
F,45 years,$ 118695.93,Individuals,0,I,0,0,0,4521
F,50 years,$ 131401.89,Individuals,1,A,1,6,0,3432
M,44 years,$ 393837.87,VIP,0,A,1,3,0,5919
F,37 years,$ 51265.98,Individuals,0,A,1,2,0,580
F,46 years,$ 65472.87,Individuals,0,I,0,1,0,7465
F,28 years,$ 59247.57,College_Graduated,0,A,1,2,0,1509
F,24 years,$ 96240.54,College_Graduated,0,A,1,1,0,1441
M,45 years,$ 100901.82,Individuals,1,A,1,7,0,6432
M,27 years,$ 95182.5,College_Graduated,0,I,0,1,0,1061
F,21 years,$ 100554.09,College_Graduated,0,I,0,1,0,786
F,41 years,$ 248754.51,Individuals,0,A,1,3,0,5827
M,87 years,$ 36562.11,Individuals,0,I,0,1,0,2349
F,37 years,$ 57649.44,Individuals,0,A,1,2,0,4057
M,25 years,$ 157046.25,College_Graduated,0,A,1,2,0,1510
M,36 years,$ 62769.78,Individuals,0,I,1,1,0,1852
F,51 years,$ 45596.58,Individuals,0,I,0,1,0,6036
